source_id,segment_id,input_row_index,start_time_s,end_time_s,speaker_role,chunk_type,text,text_char_len,model_role,model_name,predicted_label,predicted_score,label_scores_json,deterministic_label,deterministic_score,deterministic_signed_score
msft_fy26_q2_example,msft_fy26_q2_example_seg_0129,129,774.8,781.28,,transcript_chunk,per user doubling year over year. Microsoft 365 co-paralleled also is becoming truly daily habit,96,primary_finbert,ProsusAI/finbert,neutral,0.767985,"[{""label"": ""neutral"", ""score"": 0.767985}, {""label"": ""positive"", ""score"": 0.19047}, {""label"": ""negative"", ""score"": 0.041545}]",NEGATIVE,0.9971292614936828,-0.9971292614936828
msft_fy26_q2_example,msft_fy26_q2_example_seg_0130,130,781.28,787.36,,transcript_chunk,with daily active users increasing 10X year over year. We're also seeing strong momentum with,93,primary_finbert,ProsusAI/finbert,positive,0.954415,"[{""label"": ""positive"", ""score"": 0.954415}, {""label"": ""neutral"", ""score"": 0.029158}, {""label"": ""negative"", ""score"": 0.016427}]",POSITIVE,0.9997665286064148,0.9997665286064148
msft_fy26_q2_example,msft_fy26_q2_example_seg_0131,131,787.36,792.64,,transcript_chunk,"researcher agent which supports both OpenAI and Claude as well as agent mode in Excel,",86,primary_finbert,ProsusAI/finbert,neutral,0.939334,"[{""label"": ""neutral"", ""score"": 0.939334}, {""label"": ""positive"", ""score"": 0.047799}, {""label"": ""negative"", ""score"": 0.012867}]",POSITIVE,0.9798765182495116,0.9798765182495116
msft_fy26_q2_example,msft_fy26_q2_example_seg_0132,132,792.64,798.08,,transcript_chunk,PowerPoint and Word. All up it was a record quarter for Microsoft 365 co-paralleled,83,primary_finbert,ProsusAI/finbert,positive,0.642738,"[{""label"": ""positive"", ""score"": 0.642738}, {""label"": ""neutral"", ""score"": 0.309156}, {""label"": ""negative"", ""score"": 0.048106}]",NEGATIVE,0.979522943496704,-0.979522943496704
msft_fy26_q2_example,msft_fy26_q2_example_seg_0133,133,798.08,805.36,,transcript_chunk,seat ads up over 160% year over year. We saw accelerating seed growth quarter over quarter and now,98,primary_finbert,ProsusAI/finbert,positive,0.953843,"[{""label"": ""positive"", ""score"": 0.953843}, {""label"": ""neutral"", ""score"": 0.030467}, {""label"": ""negative"", ""score"": 0.015691}]",POSITIVE,0.9402895569801332,0.9402895569801332
msft_fy26_q2_example,msft_fy26_q2_example_seg_0134,134,805.36,812.5600000000001,,transcript_chunk,have 15 million paid Microsoft 365 co-paralleled seats and multiples more enterprise chat users.,96,primary_finbert,ProsusAI/finbert,neutral,0.905379,"[{""label"": ""neutral"", ""score"": 0.905379}, {""label"": ""positive"", ""score"": 0.079746}, {""label"": ""negative"", ""score"": 0.014875}]",NEGATIVE,0.9785649180412292,-0.9785649180412292
msft_fy26_q2_example,msft_fy26_q2_example_seg_0135,135,813.12,819.12,,transcript_chunk,"And we're seeing larger commercial deployments. The number of customers with over 35,000",88,primary_finbert,ProsusAI/finbert,neutral,0.695354,"[{""label"": ""neutral"", ""score"": 0.695354}, {""label"": ""positive"", ""score"": 0.289391}, {""label"": ""negative"", ""score"": 0.015255}]",POSITIVE,0.9518923163414,0.9518923163414
msft_fy26_q2_example,msft_fy26_q2_example_seg_0136,136,819.12,826.4000000000001,,transcript_chunk,"seats triple year over year. Pfizer, ING, NASA, University of Kentucky, University of Manchester,",97,primary_finbert,ProsusAI/finbert,neutral,0.925431,"[{""label"": ""neutral"", ""score"": 0.925431}, {""label"": ""positive"", ""score"": 0.058943}, {""label"": ""negative"", ""score"": 0.015626}]",POSITIVE,0.997642457485199,0.997642457485199
msft_fy26_q2_example,msft_fy26_q2_example_seg_0137,137,826.4000000000001,832.48,,transcript_chunk,"US, Department of Interior, and Westback all purchased over 35,000 seats.",73,primary_finbert,ProsusAI/finbert,neutral,0.842245,"[{""label"": ""neutral"", ""score"": 0.842245}, {""label"": ""positive"", ""score"": 0.149077}, {""label"": ""negative"", ""score"": 0.008678}]",POSITIVE,0.9922675490379332,0.9922675490379332
msft_fy26_q2_example,msft_fy26_q2_example_seg_0138,138,832.48,839.1200000000001,,transcript_chunk,"Publices alone purchased over 95,000 seats for nearly all its employees. We're also taking",90,primary_finbert,ProsusAI/finbert,neutral,0.78465,"[{""label"": ""neutral"", ""score"": 0.78465}, {""label"": ""positive"", ""score"": 0.206785}, {""label"": ""negative"", ""score"": 0.008565}]",POSITIVE,0.9990087151527404,0.9990087151527404
msft_fy26_q2_example,msft_fy26_q2_example_seg_0139,139,839.68,845.68,,transcript_chunk,in dynamics 365 with built in agents across the entire suite. A great example of this is how,92,primary_finbert,ProsusAI/finbert,neutral,0.872367,"[{""label"": ""neutral"", ""score"": 0.872367}, {""label"": ""positive"", ""score"": 0.117532}, {""label"": ""negative"", ""score"": 0.010101}]",POSITIVE,0.9988351464271544,0.9988351464271544
msft_fy26_q2_example,msft_fy26_q2_example_seg_0140,140,845.68,850.48,,transcript_chunk,visa is turning customer conversations data into knowledge articles with our customer knowledge,95,primary_finbert,ProsusAI/finbert,neutral,0.924732,"[{""label"": ""neutral"", ""score"": 0.924732}, {""label"": ""positive"", ""score"": 0.062858}, {""label"": ""negative"", ""score"": 0.01241}]",POSITIVE,0.9447110295295716,0.9447110295295716
msft_fy26_q2_example,msft_fy26_q2_example_seg_0141,141,850.48,856.48,,transcript_chunk,management agent and dynamics. And how standard is using our sales qualification agent to,89,primary_finbert,ProsusAI/finbert,neutral,0.943878,"[{""label"": ""neutral"", ""score"": 0.943878}, {""label"": ""positive"", ""score"": 0.0419}, {""label"": ""negative"", ""score"": 0.014222}]",NEGATIVE,0.992264986038208,-0.992264986038208
msft_fy26_q2_example,msft_fy26_q2_example_seg_0142,142,856.48,861.68,,transcript_chunk,"automate lead qualification across tens and thousands of potential customers. In coding,",88,primary_finbert,ProsusAI/finbert,neutral,0.750611,"[{""label"": ""neutral"", ""score"": 0.750611}, {""label"": ""positive"", ""score"": 0.239896}, {""label"": ""negative"", ""score"": 0.009493}]",POSITIVE,0.9923736453056335,0.9923736453056335
msft_fy26_q2_example,msft_fy26_q2_example_seg_0143,143,861.68,867.92,,transcript_chunk,we are seeing strong growth across all paid GitHub co-paralleled co-paralleled pro-plus subs,92,primary_finbert,ProsusAI/finbert,positive,0.951367,"[{""label"": ""positive"", ""score"": 0.951367}, {""label"": ""neutral"", ""score"": 0.032767}, {""label"": ""negative"", ""score"": 0.015866}]",POSITIVE,0.9994662404060364,0.9994662404060364
msft_fy26_q2_example,msft_fy26_q2_example_seg_0144,144,868.0000000000001,875.5200000000001,,transcript_chunk,for individual devs increase 77% quarter over quarter and all up now we have 4.7 million paid,93,primary_finbert,ProsusAI/finbert,positive,0.924795,"[{""label"": ""positive"", ""score"": 0.924795}, {""label"": ""neutral"", ""score"": 0.062114}, {""label"": ""negative"", ""score"": 0.013091}]",NEGATIVE,0.9235056042671204,-0.9235056042671204
msft_fy26_q2_example,msft_fy26_q2_example_seg_0145,145,875.5200000000001,882.0000000000001,,transcript_chunk,"co-paralleled subscribers up 75% year over year. Seemance, for example, is going all in on",90,primary_finbert,ProsusAI/finbert,positive,0.904773,"[{""label"": ""positive"", ""score"": 0.904773}, {""label"": ""neutral"", ""score"": 0.086014}, {""label"": ""negative"", ""score"": 0.009212}]",POSITIVE,0.5935550332069397,0.5935550332069397
msft_fy26_q2_example,msft_fy26_q2_example_seg_0146,146,882.0000000000001,887.2800000000001,,transcript_chunk,GitHub adopting the full platform to increase developer productivity after a successful co-paralleled,101,primary_finbert,ProsusAI/finbert,positive,0.937153,"[{""label"": ""positive"", ""score"": 0.937153}, {""label"": ""neutral"", ""score"": 0.053645}, {""label"": ""negative"", ""score"": 0.009202}]",POSITIVE,0.7643530368804932,0.7643530368804932
msft_fy26_q2_example,msft_fy26_q2_example_seg_0147,147,887.2800000000001,894.32,,transcript_chunk,"rollout to 30,000 plus developers. GitHub agent HQ is the organizing layer for all coding agents",96,primary_finbert,ProsusAI/finbert,neutral,0.943741,"[{""label"": ""neutral"", ""score"": 0.943741}, {""label"": ""positive"", ""score"": 0.043665}, {""label"": ""negative"", ""score"": 0.012594}]",POSITIVE,0.983026087284088,0.983026087284088
msft_fy26_q2_example,msft_fy26_q2_example_seg_0148,148,894.32,900.4000000000001,,transcript_chunk,"like anthropic, open AI, Google, cognition, and XAI in the context of customers get up repos.",93,primary_finbert,ProsusAI/finbert,neutral,0.928053,"[{""label"": ""neutral"", ""score"": 0.928053}, {""label"": ""positive"", ""score"": 0.05875}, {""label"": ""negative"", ""score"": 0.013197}]",NEGATIVE,0.9790506958961488,-0.9790506958961488
msft_fy26_q2_example,msft_fy26_q2_example_seg_0149,149,900.4000000000001,905.52,,transcript_chunk,"With co-paralleled CLI and VS Code, we offer developers the full spectrum of form factors and models",100,primary_finbert,ProsusAI/finbert,neutral,0.912637,"[{""label"": ""neutral"", ""score"": 0.912637}, {""label"": ""positive"", ""score"": 0.078156}, {""label"": ""negative"", ""score"": 0.009208}]",POSITIVE,0.998650848865509,0.998650848865509
msft_fy26_q2_example,msft_fy26_q2_example_seg_0150,150,905.52,912.32,,transcript_chunk,they need for AI first coding workflows. And when you add work IQ as a skill or an MCP to our,93,primary_finbert,ProsusAI/finbert,neutral,0.935775,"[{""label"": ""neutral"", ""score"": 0.935775}, {""label"": ""positive"", ""score"": 0.039854}, {""label"": ""negative"", ""score"": 0.024371}]",NEGATIVE,0.9865568280220032,-0.9865568280220032
msft_fy26_q2_example,msft_fy26_q2_example_seg_0151,151,912.32,918.0,,transcript_chunk,"developer workflow, it's a game changer, so facing more context like emails, meetings,",86,primary_finbert,ProsusAI/finbert,neutral,0.8322,"[{""label"": ""neutral"", ""score"": 0.8322}, {""label"": ""negative"", ""score"": 0.128268}, {""label"": ""positive"", ""score"": 0.039532}]",NEGATIVE,0.8387960195541382,-0.8387960195541382
msft_fy26_q2_example,msft_fy26_q2_example_seg_0152,152,918.0,924.72,,transcript_chunk,"docs, projects, messages and more, you can simply ask the agent to plan and execute changes",91,primary_finbert,ProsusAI/finbert,neutral,0.950229,"[{""label"": ""neutral"", ""score"": 0.950229}, {""label"": ""negative"", ""score"": 0.025422}, {""label"": ""positive"", ""score"": 0.024349}]",POSITIVE,0.8033859133720398,0.8033859133720398
msft_fy26_q2_example,msft_fy26_q2_example_seg_0153,153,924.72,930.0,,transcript_chunk,to your code base based on an update to a spec and SharePoint or using the transcript of your,93,primary_finbert,ProsusAI/finbert,neutral,0.951411,"[{""label"": ""neutral"", ""score"": 0.951411}, {""label"": ""positive"", ""score"": 0.026766}, {""label"": ""negative"", ""score"": 0.021823}]",NEGATIVE,0.9984633922576904,-0.9984633922576904
msft_fy26_q2_example,msft_fy26_q2_example_seg_0154,154,930.0,936.0,,transcript_chunk,last engineering and design meeting in Teams. And we're going beyond that with GitHub co-paralleled,99,primary_finbert,ProsusAI/finbert,neutral,0.855479,"[{""label"": ""neutral"", ""score"": 0.855479}, {""label"": ""positive"", ""score"": 0.13453}, {""label"": ""negative"", ""score"": 0.009991}]",POSITIVE,0.94716215133667,0.94716215133667
msft_fy26_q2_example,msft_fy26_q2_example_seg_0155,155,936.0,944.32,,transcript_chunk,"SDK, developers can now embed the same runtime behind co-paralleled CLI, multi-model, multi-step planning,",106,primary_finbert,ProsusAI/finbert,neutral,0.872558,"[{""label"": ""neutral"", ""score"": 0.872558}, {""label"": ""positive"", ""score"": 0.118845}, {""label"": ""negative"", ""score"": 0.008596}]",NEGATIVE,0.9938409328460692,-0.9938409328460692
msft_fy26_q2_example,msft_fy26_q2_example_seg_0156,156,944.32,950.72,,transcript_chunk,"tools, MCP integration, auth, streaming, directly into their applications. In security,",87,primary_finbert,ProsusAI/finbert,neutral,0.950566,"[{""label"": ""neutral"", ""score"": 0.950566}, {""label"": ""positive"", ""score"": 0.031904}, {""label"": ""negative"", ""score"": 0.017529}]",NEGATIVE,0.5701587796211243,-0.5701587796211243
msft_fy26_q2_example,msft_fy26_q2_example_seg_0157,157,950.72,957.52,,transcript_chunk,"we added a dozen new and updated security co-paralleled agents across Defender, Entra,",86,primary_finbert,ProsusAI/finbert,neutral,0.79377,"[{""label"": ""neutral"", ""score"": 0.79377}, {""label"": ""positive"", ""score"": 0.197686}, {""label"": ""negative"", ""score"": 0.008543}]",POSITIVE,0.9832183718681335,0.9832183718681335
msft_fy26_q2_example,msft_fy26_q2_example_seg_0158,158,957.52,964.4,,transcript_chunk,"Intune, and Pervube. For example, I-SERT is a SOC team used security co-paralleled agent to reduce",98,primary_finbert,ProsusAI/finbert,neutral,0.910396,"[{""label"": ""neutral"", ""score"": 0.910396}, {""label"": ""positive"", ""score"": 0.079445}, {""label"": ""negative"", ""score"": 0.010159}]",NEGATIVE,0.9960177540779114,-0.9960177540779114
msft_fy26_q2_example,msft_fy26_q2_example_seg_0159,159,964.4,972.0,,transcript_chunk,"manual triage time by 75%, which is a real game changer in an industry facing a severe talent shortage.",103,primary_finbert,ProsusAI/finbert,positive,0.666852,"[{""label"": ""positive"", ""score"": 0.666852}, {""label"": ""negative"", ""score"": 0.251806}, {""label"": ""neutral"", ""score"": 0.081343}]",NEGATIVE,0.9827354550361632,-0.9827354550361632
msft_fy26_q2_example,msft_fy26_q2_example_seg_0160,160,972.8,978.16,,transcript_chunk,"To make it easier for security teams to onboard, we are rolling out security co-paralleled",90,primary_finbert,ProsusAI/finbert,neutral,0.779453,"[{""label"": ""neutral"", ""score"": 0.779453}, {""label"": ""positive"", ""score"": 0.211339}, {""label"": ""negative"", ""score"": 0.009208}]",NEGATIVE,0.9990781545639038,-0.9990781545639038
msft_fy26_q2_example,msft_fy26_q2_example_seg_0161,161,978.16,984.4,,transcript_chunk,to all our E5 customers and our security solutions are also becoming essential to manage organizations,102,primary_finbert,ProsusAI/finbert,positive,0.603173,"[{""label"": ""positive"", ""score"": 0.603173}, {""label"": ""neutral"", ""score"": 0.387856}, {""label"": ""negative"", ""score"": 0.008971}]",POSITIVE,0.9933671355247498,0.9933671355247498
msft_fy26_q2_example,msft_fy26_q2_example_seg_0162,162,984.4,991.12,,transcript_chunk,AI deployments. 24 billion co-paralleled interactions were audited by Pervube this quarter up,93,primary_finbert,ProsusAI/finbert,neutral,0.876151,"[{""label"": ""neutral"", ""score"": 0.876151}, {""label"": ""positive"", ""score"": 0.104136}, {""label"": ""negative"", ""score"": 0.019712}]",NEGATIVE,0.9948892593383788,-0.9948892593383788
msft_fy26_q2_example,msft_fy26_q2_example_seg_0163,163,991.12,998.56,,transcript_chunk,"9x year over year. Finally, I want to talk about two additional high-impact agent experiences.",94,primary_finbert,ProsusAI/finbert,neutral,0.864705,"[{""label"": ""neutral"", ""score"": 0.864705}, {""label"": ""positive"", ""score"": 0.089889}, {""label"": ""negative"", ""score"": 0.045406}]",POSITIVE,0.995722770690918,0.995722770690918
msft_fy26_q2_example,msft_fy26_q2_example_seg_0164,164,999.2,1005.2,,transcript_chunk,"First in health care, Dragon co-paralleled is the leader in its category helping over 100,000",93,primary_finbert,ProsusAI/finbert,positive,0.708242,"[{""label"": ""positive"", ""score"": 0.708242}, {""label"": ""neutral"", ""score"": 0.283845}, {""label"": ""negative"", ""score"": 0.007914}]",POSITIVE,0.9994344115257264,0.9994344115257264
msft_fy26_q2_example,msft_fy26_q2_example_seg_0165,165,1005.2,1011.2,,transcript_chunk,medical providers automate their workflows. Mount Sinai Health is now moving to a system-wide,93,primary_finbert,ProsusAI/finbert,neutral,0.724151,"[{""label"": ""neutral"", ""score"": 0.724151}, {""label"": ""positive"", ""score"": 0.267614}, {""label"": ""negative"", ""score"": 0.008235}]",POSITIVE,0.987276017665863,0.987276017665863
msft_fy26_q2_example,msft_fy26_q2_example_seg_0166,166,1011.2,1016.0,,transcript_chunk,Dragon co-paralleled deployment for providers after a successful trial with its primary care,92,primary_finbert,ProsusAI/finbert,positive,0.85724,"[{""label"": ""positive"", ""score"": 0.85724}, {""label"": ""neutral"", ""score"": 0.136014}, {""label"": ""negative"", ""score"": 0.006746}]",NEGATIVE,0.9847177863121032,-0.9847177863121032
msft_fy26_q2_example,msft_fy26_q2_example_seg_0167,167,1016.0,1023.36,,transcript_chunk,physicians. All up we help document 21 million patient encounters this quarter up 3x year over year.,100,primary_finbert,ProsusAI/finbert,positive,0.939112,"[{""label"": ""positive"", ""score"": 0.939112}, {""label"": ""neutral"", ""score"": 0.047772}, {""label"": ""negative"", ""score"": 0.013116}]",POSITIVE,0.9544950127601624,0.9544950127601624
msft_fy26_q2_example,msft_fy26_q2_example_seg_0168,168,1023.68,1028.0,,transcript_chunk,"And second, when it comes to science and engineering, companies like Unilever and Consumer",90,primary_finbert,ProsusAI/finbert,neutral,0.937362,"[{""label"": ""neutral"", ""score"": 0.937362}, {""label"": ""positive"", ""score"": 0.042766}, {""label"": ""negative"", ""score"": 0.019872}]",POSITIVE,0.9087861776351928,0.9087861776351928
msft_fy26_q2_example,msft_fy26_q2_example_seg_0169,169,1028.0,1034.4,,transcript_chunk,Goods and Synopsis and EDA are using Microsoft Discovery to orchestrate specialised agents,90,primary_finbert,ProsusAI/finbert,neutral,0.910401,"[{""label"": ""neutral"", ""score"": 0.910401}, {""label"": ""positive"", ""score"": 0.080454}, {""label"": ""negative"", ""score"": 0.009144}]",NEGATIVE,0.9509000182151794,-0.9509000182151794
msft_fy26_q2_example,msft_fy26_q2_example_seg_0170,170,1034.4,1040.4,,transcript_chunk,for R&D and to end. They are able to reason over scientific literature and internal knowledge,93,primary_finbert,ProsusAI/finbert,neutral,0.920606,"[{""label"": ""neutral"", ""score"": 0.920606}, {""label"": ""positive"", ""score"": 0.067372}, {""label"": ""negative"", ""score"": 0.012022}]",POSITIVE,0.999572455883026,0.999572455883026
msft_fy26_q2_example,msft_fy26_q2_example_seg_0171,171,1040.4,1046.72,,transcript_chunk,"formulate hypotheses, spin-up simulations, and continuously iterate to drive new discoveries.",93,primary_finbert,ProsusAI/finbert,neutral,0.919045,"[{""label"": ""neutral"", ""score"": 0.919045}, {""label"": ""positive"", ""score"": 0.063626}, {""label"": ""negative"", ""score"": 0.017329}]",NEGATIVE,0.986647605895996,-0.986647605895996
msft_fy26_q2_example,msft_fy26_q2_example_seg_0172,172,1047.52,1053.6,,transcript_chunk,"Beyond AI, we continue to invest in all our core franchises and meet the needs of our customers",95,primary_finbert,ProsusAI/finbert,neutral,0.5592,"[{""label"": ""neutral"", ""score"": 0.5592}, {""label"": ""positive"", ""score"": 0.4336}, {""label"": ""negative"", ""score"": 0.0072}]",POSITIVE,0.9993583559989928,0.9993583559989928
msft_fy26_q2_example,msft_fy26_q2_example_seg_0173,173,1053.6,1058.24,,transcript_chunk,"in partners and we are seeing strong progress. For example, when it comes to cloud",82,primary_finbert,ProsusAI/finbert,positive,0.781144,"[{""label"": ""positive"", ""score"": 0.781144}, {""label"": ""neutral"", ""score"": 0.210444}, {""label"": ""negative"", ""score"": 0.008412}]",POSITIVE,0.9998120665550232,0.9998120665550232
msft_fy26_q2_example,msft_fy26_q2_example_seg_0174,174,1058.24,1064.32,,transcript_chunk,"migrations, our new sequel server has over 2x the IAS adoption of the previous version.",87,primary_finbert,ProsusAI/finbert,positive,0.604258,"[{""label"": ""positive"", ""score"": 0.604258}, {""label"": ""neutral"", ""score"": 0.387493}, {""label"": ""negative"", ""score"": 0.008249}]",NEGATIVE,0.9983987212181092,-0.9983987212181092
msft_fy26_q2_example,msft_fy26_q2_example_seg_0175,175,1064.96,1072.08,,transcript_chunk,"In security, we now have 1.6 million security customers including over a million who use 4 or more",98,primary_finbert,ProsusAI/finbert,neutral,0.90716,"[{""label"": ""neutral"", ""score"": 0.90716}, {""label"": ""positive"", ""score"": 0.082579}, {""label"": ""negative"", ""score"": 0.010261}]",POSITIVE,0.9835402369499208,0.9835402369499208
msft_fy26_q2_example,msft_fy26_q2_example_seg_0176,176,1072.08,1079.9199999999998,,transcript_chunk,"of our workloads. Windows reached a big milestone, 1 billion Windows 11 users up over 45%",89,primary_finbert,ProsusAI/finbert,positive,0.912978,"[{""label"": ""positive"", ""score"": 0.912978}, {""label"": ""neutral"", ""score"": 0.073992}, {""label"": ""negative"", ""score"": 0.01303}]",POSITIVE,0.9940786361694336,0.9940786361694336
msft_fy26_q2_example,msft_fy26_q2_example_seg_0177,177,1079.9199999999998,1086.72,,transcript_chunk,"year over year. And we had share games this quarter across Windows, Edge and Bing. Double digit",95,primary_finbert,ProsusAI/finbert,neutral,0.739954,"[{""label"": ""neutral"", ""score"": 0.739954}, {""label"": ""positive"", ""score"": 0.246612}, {""label"": ""negative"", ""score"": 0.013434}]",POSITIVE,0.96312016248703,0.96312016248703
msft_fy26_q2_example,msft_fy26_q2_example_seg_0178,178,1086.72,1093.4399999999998,,transcript_chunk,"member growth in LinkedIn with 30% growth in paid video ads. And in gaming, we are committed to delivering",106,primary_finbert,ProsusAI/finbert,positive,0.793943,"[{""label"": ""positive"", ""score"": 0.793943}, {""label"": ""neutral"", ""score"": 0.198492}, {""label"": ""negative"", ""score"": 0.007565}]",POSITIVE,0.9986697435379028,0.9986697435379028
msft_fy26_q2_example,msft_fy26_q2_example_seg_0179,179,1093.4399999999998,1100.16,,transcript_chunk,great games across Xbox PC cloud and every other device and we saw record PC players and paid,93,primary_finbert,ProsusAI/finbert,neutral,0.611436,"[{""label"": ""neutral"", ""score"": 0.611436}, {""label"": ""positive"", ""score"": 0.375436}, {""label"": ""negative"", ""score"": 0.013128}]",POSITIVE,0.9992889165878296,0.9992889165878296
msft_fy26_q2_example,msft_fy26_q2_example_seg_0180,180,1100.24,1105.92,,transcript_chunk,"streaming hours on Xbox. In closing, we feel very good about how we are delivering for customers",96,primary_finbert,ProsusAI/finbert,positive,0.815944,"[{""label"": ""positive"", ""score"": 0.815944}, {""label"": ""neutral"", ""score"": 0.175601}, {""label"": ""negative"", ""score"": 0.008454}]",POSITIVE,0.9997001886367798,0.9997001886367798
msft_fy26_q2_example,msft_fy26_q2_example_seg_0181,181,1105.92,1111.12,,transcript_chunk,"today in building the full stack to capture the opportunity ahead. With that, let me turn it",92,primary_finbert,ProsusAI/finbert,neutral,0.851923,"[{""label"": ""neutral"", ""score"": 0.851923}, {""label"": ""positive"", ""score"": 0.138013}, {""label"": ""negative"", ""score"": 0.010063}]",POSITIVE,0.9997645020484924,0.9997645020484924
msft_fy26_q2_example,msft_fy26_q2_example_seg_0182,182,1111.12,1114.88,,transcript_chunk,over to Amy to walk through our financial results and outlook and I look forward to rejoining,93,primary_finbert,ProsusAI/finbert,neutral,0.831154,"[{""label"": ""neutral"", ""score"": 0.831154}, {""label"": ""positive"", ""score"": 0.157532}, {""label"": ""negative"", ""score"": 0.011314}]",POSITIVE,0.9991720914840698,0.9991720914840698
msft_fy26_q2_example,msft_fy26_q2_example_seg_0183,183,1114.88,1121.0400000000002,,transcript_chunk,"for your questions. Thank you, Satya and good afternoon everyone. With growing demand for our offerings",103,primary_finbert,ProsusAI/finbert,positive,0.811602,"[{""label"": ""positive"", ""score"": 0.811602}, {""label"": ""neutral"", ""score"": 0.179721}, {""label"": ""negative"", ""score"": 0.008678}]",POSITIVE,0.9998499155044556,0.9998499155044556
msft_fy26_q2_example,msft_fy26_q2_example_seg_0184,184,1121.0400000000002,1126.64,,transcript_chunk,"and focused execution by our sales teams, we again, exceeded expectations across revenue,",89,primary_finbert,ProsusAI/finbert,positive,0.957592,"[{""label"": ""positive"", ""score"": 0.957592}, {""label"": ""neutral"", ""score"": 0.021437}, {""label"": ""negative"", ""score"": 0.020971}]",POSITIVE,0.9995620846748352,0.9995620846748352
msft_fy26_q2_example,msft_fy26_q2_example_seg_0185,185,1126.64,1131.2800000000002,,transcript_chunk,"operating income, and earnings per share. While investing to fuel long-term growth,",83,primary_finbert,ProsusAI/finbert,positive,0.558166,"[{""label"": ""positive"", ""score"": 0.558166}, {""label"": ""neutral"", ""score"": 0.431707}, {""label"": ""negative"", ""score"": 0.010127}]",POSITIVE,0.9907633662223816,0.9907633662223816
msft_fy26_q2_example,msft_fy26_q2_example_seg_0186,186,1131.92,1138.16,,transcript_chunk,"this quarter revenue was $81.3 billion, up $17% and 15% cost in currency.",73,primary_finbert,ProsusAI/finbert,positive,0.953591,"[{""label"": ""positive"", ""score"": 0.953591}, {""label"": ""neutral"", ""score"": 0.027773}, {""label"": ""negative"", ""score"": 0.018636}]",NEGATIVE,0.7999522686004639,-0.7999522686004639
msft_fy26_q2_example,msft_fy26_q2_example_seg_0187,187,1138.16,1144.0800000000002,,transcript_chunk,"Growth margin dollars increased 16% and 14% in constant currency, while operating income increased",98,primary_finbert,ProsusAI/finbert,positive,0.959283,"[{""label"": ""positive"", ""score"": 0.959283}, {""label"": ""neutral"", ""score"": 0.023161}, {""label"": ""negative"", ""score"": 0.017556}]",POSITIVE,0.9983726143836976,0.9983726143836976
msft_fy26_q2_example,msft_fy26_q2_example_seg_0188,188,1144.0800000000002,1153.84,,transcript_chunk,21% and 19% in constant currency. earnings per share was $4.14 and increased of 24 and 21%,90,primary_finbert,ProsusAI/finbert,neutral,0.632402,"[{""label"": ""neutral"", ""score"": 0.632402}, {""label"": ""positive"", ""score"": 0.34383}, {""label"": ""negative"", ""score"": 0.023768}]",POSITIVE,0.9240962862968444,0.9240962862968444
msft_fy26_q2_example,msft_fy26_q2_example_seg_0189,189,1153.84,1159.6,,transcript_chunk,"in constant currency, when adjusted for the impact from our investment in open AI. And FX increased",99,primary_finbert,ProsusAI/finbert,neutral,0.826203,"[{""label"": ""neutral"", ""score"": 0.826203}, {""label"": ""positive"", ""score"": 0.165821}, {""label"": ""negative"", ""score"": 0.007975}]",POSITIVE,0.9417853951454164,0.9417853951454164
msft_fy26_q2_example,msft_fy26_q2_example_seg_0190,190,1159.6,1164.56,,transcript_chunk,"reported results slightly less than expected, particularly in intelligent cloud revenue.",88,primary_finbert,ProsusAI/finbert,negative,0.92774,"[{""label"": ""negative"", ""score"": 0.92774}, {""label"": ""positive"", ""score"": 0.059197}, {""label"": ""neutral"", ""score"": 0.013063}]",NEGATIVE,0.999239444732666,-0.999239444732666
msft_fy26_q2_example,msft_fy26_q2_example_seg_0191,191,1165.4399999999998,1169.36,,transcript_chunk,"Company growth margin percentage was 68% down slightly year over year,",70,primary_finbert,ProsusAI/finbert,negative,0.973877,"[{""label"": ""negative"", ""score"": 0.973877}, {""label"": ""neutral"", ""score"": 0.015577}, {""label"": ""positive"", ""score"": 0.010546}]",NEGATIVE,0.998401701450348,-0.998401701450348
msft_fy26_q2_example,msft_fy26_q2_example_seg_0192,192,1169.36,1174.24,,transcript_chunk,primarily driven by continued investments in AI infrastructure and growing AI product usage,91,primary_finbert,ProsusAI/finbert,positive,0.798811,"[{""label"": ""positive"", ""score"": 0.798811}, {""label"": ""neutral"", ""score"": 0.194619}, {""label"": ""negative"", ""score"": 0.006569}]",POSITIVE,0.9909118413925172,0.9909118413925172
msft_fy26_q2_example,msft_fy26_q2_example_seg_0193,193,1174.24,1179.6799999999998,,transcript_chunk,"that was partially offset by ongoing efficiency gains, particularly in Azure and Empress 65",91,primary_finbert,ProsusAI/finbert,positive,0.959009,"[{""label"": ""positive"", ""score"": 0.959009}, {""label"": ""neutral"", ""score"": 0.021748}, {""label"": ""negative"", ""score"": 0.019242}]",POSITIVE,0.9506697058677672,0.9506697058677672
msft_fy26_q2_example,msft_fy26_q2_example_seg_0194,194,1179.68,1184.24,,transcript_chunk,"Commercial Cloud, as well as sales mixed shift to higher margin businesses.",75,primary_finbert,ProsusAI/finbert,neutral,0.843331,"[{""label"": ""neutral"", ""score"": 0.843331}, {""label"": ""positive"", ""score"": 0.125144}, {""label"": ""negative"", ""score"": 0.031525}]",NEGATIVE,0.989471197128296,-0.989471197128296
